PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"28653782","Changes in drug use patterns reported on the web after the introduction of ADF OxyContin: findings from the Researched Abuse, Diversion, and Addiction-Related Surveillance (RADARS) System Web Monitoring Program","Vosburg SK, Haynes C, Besharat A, Green JL.","Pharmacoepidemiol Drug Saf. 2017 Sep;26(9):1044-1052. doi: 10.1002/pds.4248. Epub 2017 Jun 27.","Vosburg SK","Pharmacoepidemiol Drug Saf","2017","2017/06/28","","","10.1002/pds.4248"
"28620909","Pregabalin and heart failure: A population-based study","Ho JM, Macdonald EM, Luo J, Gomes T, Antoniou T, Mamdani MM, Juurlink DN.","Pharmacoepidemiol Drug Saf. 2017 Sep;26(9):1087-1092. doi: 10.1002/pds.4239. Epub 2017 Jun 16.","Ho JM","Pharmacoepidemiol Drug Saf","2017","2017/06/17","","","10.1002/pds.4239"
"28612964","Has cost inhibited the uptake of more potent statins in England?","Chapman SR, Fitzpatrick RW, Aladul MI.","Pharmacoepidemiol Drug Saf. 2017 Aug;26(8):984-991. doi: 10.1002/pds.4231. Epub 2017 Jun 14.","Chapman SR","Pharmacoepidemiol Drug Saf","2017","2017/06/15","","","10.1002/pds.4231"
"28612945","Comparative study of the number of report and time-to-onset of the reported adverse event between the biosimilars and the originator of filgrastim","Kobayashi T, Kamada I, Komura J, Toyoshima S, Ishii-Watabe A.","Pharmacoepidemiol Drug Saf. 2017 Aug;26(8):917-924. doi: 10.1002/pds.4218. Epub 2017 Jun 14.","Kobayashi T","Pharmacoepidemiol Drug Saf","2017","2017/06/15","","","10.1002/pds.4218"
"28608510","Agreement and validity of electronic health record prescribing data relative to pharmacy claims data: A validation study from a US electronic health record database","Rowan CG, Flory J, Gerhard T, Cuddeback JK, Stempniewicz N, Lewis JD, Hennessy S.","Pharmacoepidemiol Drug Saf. 2017 Aug;26(8):963-972. doi: 10.1002/pds.4234. Epub 2017 Jun 12.","Rowan CG","Pharmacoepidemiol Drug Saf","2017","2017/06/14","","","10.1002/pds.4234"
"28594145","Use of antidepressant medication in pregnancy and adverse neonatal outcomes: A population-based investigation","Cantarutti A, Merlino L, Giaquinto C, Corrao G.","Pharmacoepidemiol Drug Saf. 2017 Sep;26(9):1100-1108. doi: 10.1002/pds.4242. Epub 2017 Jun 8.","Cantarutti A","Pharmacoepidemiol Drug Saf","2017","2017/06/09","","","10.1002/pds.4242"
"28594077","Trends in antidepressant prescribing to children and adolescents in Canadian primary care: A time-series analysis","Morkem R, Williamson T, Patten S, Queenan JA, Wong ST, Manca D, Barber D.","Pharmacoepidemiol Drug Saf. 2017 Sep;26(9):1093-1099. doi: 10.1002/pds.4240. Epub 2017 Jun 8.","Morkem R","Pharmacoepidemiol Drug Saf","2017","2017/06/09","","","10.1002/pds.4240"
"28594076","The future of safety science is happening now: The modernization of the benefit-risk paradigm","Lievano F, Scarazzini L, Shen F, Duhig J, Jokinen J.","Pharmacoepidemiol Drug Saf. 2017 Aug;26(8):869-874. doi: 10.1002/pds.4241. Epub 2017 Jun 8.","Lievano F","Pharmacoepidemiol Drug Saf","2017","2017/06/09","","","10.1002/pds.4241"
"28585776","Comparison of adverse events following pentavalent and diphtheria-tetanus-pertussis vaccines among Nigerian children","Sadoh AE, Nwaneri DU, Ogboghodo BC, Sadoh WE.","Pharmacoepidemiol Drug Saf. 2018 Jan;27(1):119-122. doi: 10.1002/pds.4243. Epub 2017 Jun 6.","Sadoh AE","Pharmacoepidemiol Drug Saf","2018","2017/06/07","","","10.1002/pds.4243"
"28585409","A population-based study of risk perceptions of paracetamol use among Swedes-with a special focus on young adults","Håkonsen H, Hedenrud T.","Pharmacoepidemiol Drug Saf. 2017 Aug;26(8):992-997. doi: 10.1002/pds.4238. Epub 2017 Jun 5.","Håkonsen H","Pharmacoepidemiol Drug Saf","2017","2017/06/07","","","10.1002/pds.4238"
"28573827","Does serious consequential masking exist? An update","Hauben M, Maignen F.","Pharmacoepidemiol Drug Saf. 2017 Jun;26(6):727-729. doi: 10.1002/pds.4209.","Hauben M","Pharmacoepidemiol Drug Saf","2017","2017/06/03","","","10.1002/pds.4209"
"28573786","Real-life patterns of use, safety and effectiveness of sunitinib in first-line therapy of metastatic renal cell carcinoma: the SANTORIN cohort study","Noize P, Grelaud A, Bay JO, Chevreau C, Gross-Goupil M, Culine S, Ferrière JM, Moulin F, Robinson P, Balestra A, Lamarque S, Bernard MA, Lassalle R, Rouyer M, Droz-Perroteau C, Moore N, Fourrier-Réglat A, Ravaud A.","Pharmacoepidemiol Drug Saf. 2017 Dec;26(12):1561-1569. doi: 10.1002/pds.4228. Epub 2017 Jun 1.","Noize P","Pharmacoepidemiol Drug Saf","2017","2017/06/03","","","10.1002/pds.4228"
"28556303","Screening approach for identifying candidate drugs and drug-drug interactions related to hip fracture risk in persons with Alzheimer disease","Tolppanen AM, Taipale H, Koponen M, Tanskanen A, Lavikainen P, Paananen J, Tiihonen J, Hartikainen S.","Pharmacoepidemiol Drug Saf. 2017 Aug;26(8):875-889. doi: 10.1002/pds.4232. Epub 2017 May 29.","Tolppanen AM","Pharmacoepidemiol Drug Saf","2017","2017/05/31","","","10.1002/pds.4232"
"28556206","The differences in the incidence of diabetes mellitus and prediabetes according to the type of HMG-CoA reductase inhibitors prescribed in Korean patients","Kim TM, Kim H, Jeong YJ, Baik SJ, Yang SJ, Lee SH, Cho JH, Lee H, Yim HW, Choi IY, Yoon KH, Kim HS.","Pharmacoepidemiol Drug Saf. 2017 Oct;26(10):1156-1163. doi: 10.1002/pds.4237. Epub 2017 May 29.","Kim TM","Pharmacoepidemiol Drug Saf","2017","2017/05/31","","","10.1002/pds.4237"
"28547787","Prescribing and Research in Medicines Management (UK & Ireland) Annual Conference 2017, University of Coventry London Campus, January 28(th) 2017: ""Deprescribing - is less more?""","","Pharmacoepidemiol Drug Saf. 2017 May;26 Suppl 1:3-20. doi: 10.1002/pds.4221.","","Pharmacoepidemiol Drug Saf","2017","2017/05/27","","","10.1002/pds.4221"
"28544284","The national healthcare system claims databases in France, SNIIRAM and EGB: Powerful tools for pharmacoepidemiology","Bezin J, Duong M, Lassalle R, Droz C, Pariente A, Blin P, Moore N.","Pharmacoepidemiol Drug Saf. 2017 Aug;26(8):954-962. doi: 10.1002/pds.4233. Epub 2017 May 24.","Bezin J","Pharmacoepidemiol Drug Saf","2017","2017/05/26","","","10.1002/pds.4233"
"28544026","Immobilization and high platelet count are associated with thromboembolic complications in heparin-induced thrombocytopenia","Bolbrinker J, Garbe E, Douros A, Huber M, Bronder E, Klimpel A, Andersohn F, Meyer O, Salama A, Kreutz R.","Pharmacoepidemiol Drug Saf. 2017 Oct;26(10):1149-1155. doi: 10.1002/pds.4235. Epub 2017 May 24.","Bolbrinker J","Pharmacoepidemiol Drug Saf","2017","2017/05/26","","","10.1002/pds.4235"
"28543978","The impact of the boxed warning on the duration of use for depot medroxprogesterone acetate","Eworuke E, Lee JY, Soule L, Popat V, Moeny DG.","Pharmacoepidemiol Drug Saf. 2017 Jul;26(7):827-836. doi: 10.1002/pds.4227. Epub 2017 May 23.","Eworuke E","Pharmacoepidemiol Drug Saf","2017","2017/05/26","","","10.1002/pds.4227"
"28524293","The contribution of direct patient reported ADRs to drug safety signals in the Netherlands from 2010 to 2015","van Hunsel F, de Waal S, Härmark L.","Pharmacoepidemiol Drug Saf. 2017 Aug;26(8):977-983. doi: 10.1002/pds.4236. Epub 2017 May 19.","van Hunsel F","Pharmacoepidemiol Drug Saf","2017","2017/05/20","","","10.1002/pds.4236"
"28503870","Correcting hazard ratio estimates for outcome misclassification using multiple imputation with internal validation data","Ni J, Leong A, Dasgupta K, Rahme E.","Pharmacoepidemiol Drug Saf. 2017 Aug;26(8):925-934. doi: 10.1002/pds.4223. Epub 2017 May 15.","Ni J","Pharmacoepidemiol Drug Saf","2017","2017/05/16","","","10.1002/pds.4223"
"28497594","The impact of regulatory action on the co-prescribing of renin-angiotensin system blockers in UK primary care","Allen C, Donegan K.","Pharmacoepidemiol Drug Saf. 2017 Jul;26(7):858-862. doi: 10.1002/pds.4219. Epub 2017 May 11.","Allen C","Pharmacoepidemiol Drug Saf","2017","2017/05/13","","","10.1002/pds.4219"
"28493425","Law enforcement-derived data on gabapentin diversion and misuse, 2002-2015: diversion rates and qualitative research findings","Buttram ME, Kurtz SP, Dart RC, Margolin ZR.","Pharmacoepidemiol Drug Saf. 2017 Sep;26(9):1083-1086. doi: 10.1002/pds.4230. Epub 2017 May 10.","Buttram ME","Pharmacoepidemiol Drug Saf","2017","2017/05/12","","","10.1002/pds.4230"
"28485129","Evaluation of algorithms to identify incident cancer cases by using French health administrative databases","Ajrouche A, Estellat C, De Rycke Y, Tubach F.","Pharmacoepidemiol Drug Saf. 2017 Aug;26(8):935-944. doi: 10.1002/pds.4225. Epub 2017 May 9.","Ajrouche A","Pharmacoepidemiol Drug Saf","2017","2017/05/10","","","10.1002/pds.4225"
"28485111","Disclosure of industry payments to prescribers: industry payments might be a factor impacting generic drug prescribing","Qian J, Hansen RA, Surry D, Howard J, Kiptanui Z, Harris I.","Pharmacoepidemiol Drug Saf. 2017 Jul;26(7):819-826. doi: 10.1002/pds.4224. Epub 2017 May 9.","Qian J","Pharmacoepidemiol Drug Saf","2017","2017/05/10","PMC5856251","NIHMS948551","10.1002/pds.4224"
"28485014","Evaluation of algorithms to identify delirium in administrative claims and drug utilization database","Kim DH, Lee J, Kim CA, Huybrechts KF, Bateman BT, Patorno E, Marcantonio ER.","Pharmacoepidemiol Drug Saf. 2017 Aug;26(8):945-953. doi: 10.1002/pds.4226. Epub 2017 May 9.","Kim DH","Pharmacoepidemiol Drug Saf","2017","2017/05/10","PMC5583076","NIHMS900358","10.1002/pds.4226"
"28474439","Estimating medication stopping fraction and real-time prevalence of drug use in pharmaco-epidemiologic databases. An application of the reverse waiting time distribution","Støvring H, Pottegård A, Hallas J.","Pharmacoepidemiol Drug Saf. 2017 Aug;26(8):909-916. doi: 10.1002/pds.4217. Epub 2017 May 4.","Støvring H","Pharmacoepidemiol Drug Saf","2017","2017/05/06","","","10.1002/pds.4217"
"28466973","Refining estimates of prescription durations by using observed covariates in pharmacoepidemiological databases: an application of the reverse waiting time distribution","Støvring H, Pottegård A, Hallas J.","Pharmacoepidemiol Drug Saf. 2017 Aug;26(8):900-908. doi: 10.1002/pds.4216. Epub 2017 May 3.","Støvring H","Pharmacoepidemiol Drug Saf","2017","2017/05/04","","","10.1002/pds.4216"
"28449404","Changes in prescribing and healthcare resource utilization after FDA Drug Safety Communications involving zolpidem-containing medications","Kesselheim AS, Donneyong M, Dal Pan GJ, Zhou EH, Avorn J, Schneeweiss S, Seeger JD.","Pharmacoepidemiol Drug Saf. 2017 Jun;26(6):712-721. doi: 10.1002/pds.4215. Epub 2017 Apr 27.","Kesselheim AS","Pharmacoepidemiol Drug Saf","2017","2017/04/28","","","10.1002/pds.4215"
"28449197","Safety profile of medication used during pregnancy: results of a multinational European study","Trønnes JN, Lupattelli A, Nordeng H.","Pharmacoepidemiol Drug Saf. 2017 Jul;26(7):802-811. doi: 10.1002/pds.4213. Epub 2017 Apr 27.","Trønnes JN","Pharmacoepidemiol Drug Saf","2017","2017/04/28","PMC5518438","","10.1002/pds.4213"
"28444852","The renal elimination of apixaban: the totality of data relating to the renal clearance of apixaban in patients with impaired renal function: response to Hellfritzsch et al","Byon W, Cirincione B, Di Russo G, LaCreta F, Boyd R.","Pharmacoepidemiol Drug Saf. 2017 May;26(5):603-605. doi: 10.1002/pds.4163.","Byon W","Pharmacoepidemiol Drug Saf","2017","2017/04/27","","","10.1002/pds.4163"
"28422339","Prenatal exposure to β2-adrenoreceptor agonists and the risk of autism spectrum disorders in offspring","Su X, Yuan W, Chen J, Miao M, Olsen J, Pedersen LH, Liang H, Li J.","Pharmacoepidemiol Drug Saf. 2017 Jul;26(7):812-818. doi: 10.1002/pds.4214. Epub 2017 Apr 19.","Su X","Pharmacoepidemiol Drug Saf","2017","2017/04/20","","","10.1002/pds.4214"
"28397412","Prevalence, incidence, indication, and choice of antidepressants in patients with and without chronic kidney disease: a matched cohort study in UK Clinical Practice Research Datalink","Iwagami M, Tomlinson LA, Mansfield KE, McDonald HI, Smeeth L, Nitsch D.","Pharmacoepidemiol Drug Saf. 2017 Jul;26(7):792-801. doi: 10.1002/pds.4212. Epub 2017 Apr 11.","Iwagami M","Pharmacoepidemiol Drug Saf","2017","2017/04/12","PMC5516188","","10.1002/pds.4212"
"28397352","Effects of expanding the look-back period to all available data in the assessment of covariates","Nakasian SS, Rassen JA, Franklin JM.","Pharmacoepidemiol Drug Saf. 2017 Aug;26(8):890-899. doi: 10.1002/pds.4210. Epub 2017 Apr 11.","Nakasian SS","Pharmacoepidemiol Drug Saf","2017","2017/04/12","","","10.1002/pds.4210"
"28397317","Evaluating the effectiveness of risk minimisation measures: the application of a conceptual framework to Danish real-world dabigatran data","Nyeland ME, Laursen MV, Callréus T.","Pharmacoepidemiol Drug Saf. 2017 Jun;26(6):607-614. doi: 10.1002/pds.4203. Epub 2017 Apr 11.","Nyeland ME","Pharmacoepidemiol Drug Saf","2017","2017/04/12","","","10.1002/pds.4203"
"28374491","Corrigendum","","Pharmacoepidemiol Drug Saf. 2017 Apr;26(4):477. doi: 10.1002/pds.4178.","","Pharmacoepidemiol Drug Saf","2017","2017/04/05","","","10.1002/pds.4178"
"28374490","Corrigendum","","Pharmacoepidemiol Drug Saf. 2017 Apr;26(4):478. doi: 10.1002/pds.4182.","","Pharmacoepidemiol Drug Saf","2017","2017/04/05","","","10.1002/pds.4182"
"28374489","Improving medical record retrieval for validation studies in Medicare data","Wright NC, Delzell ES, Smith WK, Xue F, Auroa T, Curtis JR.","Pharmacoepidemiol Drug Saf. 2017 Apr;26(4):393-401. doi: 10.1002/pds.4131. Epub 2016 Nov 7.","Wright NC","Pharmacoepidemiol Drug Saf","2017","2017/04/05","","","10.1002/pds.4131"
"28371079","Validity of major osteoporotic fracture diagnosis codes in the Clinical Data Analysis and Reporting System in Hong Kong","Sing CW, Woo YC, Lee ACH, Lam JKY, Chu JKP, Wong ICK, Cheung CL.","Pharmacoepidemiol Drug Saf. 2017 Aug;26(8):973-976. doi: 10.1002/pds.4208. Epub 2017 Apr 3.","Sing CW","Pharmacoepidemiol Drug Saf","2017","2017/04/04","","","10.1002/pds.4208"
"28370905","Exposure to statins is associated to fracture risk reduction in elderly people with cardiovascular disease: evidence from the AIFA-I-GrADE observational project","Rea F, Bonassi S, Vitale C, Trifirò G, Cascini S, Roberto G, Chinellato A, Lucenteforte E, Mugelli A, Corrao G; I-GrADE investigators.","Pharmacoepidemiol Drug Saf. 2017 Jul;26(7):775-784. doi: 10.1002/pds.4206. Epub 2017 Mar 31.","Rea F","Pharmacoepidemiol Drug Saf","2017","2017/04/04","","","10.1002/pds.4206"
"28370875","Adherence to disease-modifying therapies for multiple sclerosis and subsequent hospitalizations","Evans C, Marrie RA, Zhu F, Leung S, Lu X, Kingwell E, Zhao Y, Tremlett H.","Pharmacoepidemiol Drug Saf. 2017 Jun;26(6):702-711. doi: 10.1002/pds.4207. Epub 2017 Apr 3.","Evans C","Pharmacoepidemiol Drug Saf","2017","2017/04/04","","","10.1002/pds.4207"
"28370857","Gastrointestinal toxicity among patients taking selective COX-2 inhibitors or conventional NSAIDs, alone or combined with proton pump inhibitors: a case-control study","Bakhriansyah M, Souverein PC, de Boer A, Klungel OH.","Pharmacoepidemiol Drug Saf. 2017 Oct;26(10):1141-1148. doi: 10.1002/pds.4183. Epub 2017 Mar 31.","Bakhriansyah M","Pharmacoepidemiol Drug Saf","2017","2017/04/04","PMC5655916","","10.1002/pds.4183"
"28370798","Differential Use of Screening Mammography in Older Women Initiating Metformin versus Sulfonylurea","Hong JL, Henderson LM, Jonsson Funk M, Lund JL, Buse JB, Pate V, Stürmer T.","Pharmacoepidemiol Drug Saf. 2017 Jun;26(6):666-675. doi: 10.1002/pds.4195. Epub 2017 Mar 29.","Hong JL","Pharmacoepidemiol Drug Saf","2017","2017/04/04","PMC5457352","NIHMS860288","10.1002/pds.4195"
"28370746","Low-dose naltrexone and opioid consumption: a drug utilization cohort study based on data from the Norwegian prescription database","Raknes G, Småbrekke L.","Pharmacoepidemiol Drug Saf. 2017 Jun;26(6):685-693. doi: 10.1002/pds.4201. Epub 2017 Mar 29.","Raknes G","Pharmacoepidemiol Drug Saf","2017","2017/04/04","PMC5485080","","10.1002/pds.4201"
"28370652","Do patients trust the FDA?: a survey assessing how patients view the generic drug approval process","Kesselheim AS, Gagne JJ, Franklin JM, Eddings W, Fulchino LA, Campbell EG.","Pharmacoepidemiol Drug Saf. 2017 Jun;26(6):694-701. doi: 10.1002/pds.4205. Epub 2017 Mar 31.","Kesselheim AS","Pharmacoepidemiol Drug Saf","2017","2017/04/04","","","10.1002/pds.4205"
"28370596","Identifying rare diseases using electronic medical records: the example of allergic bronchopulmonary aspergillosis","Maguire A, Johnson ME, Denning DW, Ferreira GLC, Cassidy A.","Pharmacoepidemiol Drug Saf. 2017 Jul;26(7):785-791. doi: 10.1002/pds.4204. Epub 2017 Mar 31.","Maguire A","Pharmacoepidemiol Drug Saf","2017","2017/04/04","PMC5573984","","10.1002/pds.4204"
"28345306","The burden and management of cytochrome P450 2D6 (CYP2D6)-mediated drug-drug interaction (DDI): co-medication of metoprolol and paroxetine or fluoxetine in the elderly","Bahar MA, Hak E, Bos JHJ, Borgsteede SD, Wilffert B.","Pharmacoepidemiol Drug Saf. 2017 Jul;26(7):752-765. doi: 10.1002/pds.4200. Epub 2017 Mar 26.","Bahar MA","Pharmacoepidemiol Drug Saf","2017","2017/03/28","","","10.1002/pds.4200"
"28345245","Pain, depressive symptoms and medication in German patients with rheumatoid arthritis-results from the linking patient-reported outcomes with claims data for health services research in rheumatology (PROCLAIR) study","Jobski K, Luque Ramos A, Albrecht K, Hoffmann F.","Pharmacoepidemiol Drug Saf. 2017 Jul;26(7):766-774. doi: 10.1002/pds.4202. Epub 2017 Mar 26.","Jobski K","Pharmacoepidemiol Drug Saf","2017","2017/03/28","","","10.1002/pds.4202"
"28345151","Registries in European post-marketing surveillance: a retrospective analysis of centrally approved products, 2005-2013","Bouvy JC, Blake K, Slattery J, De Bruin ML, Arlett P, Kurz X.","Pharmacoepidemiol Drug Saf. 2017 Dec;26(12):1442-1450. doi: 10.1002/pds.4196. Epub 2017 Mar 26.","Bouvy JC","Pharmacoepidemiol Drug Saf","2017","2017/03/28","","","10.1002/pds.4196"
"28337823","Interest of the trajectory method for the evaluation of outcomes after in utero drug exposure: example of anxiolytics and hypnotics","Hurault-Delarue C, Chouquet C, Savy N, Lacroix I, Beau AB, Montastruc JL, Damase-Michel C.","Pharmacoepidemiol Drug Saf. 2017 May;26(5):561-569. doi: 10.1002/pds.4199. Epub 2017 Mar 24.","Hurault-Delarue C","Pharmacoepidemiol Drug Saf","2017","2017/03/25","","","10.1002/pds.4199"
